date,Control,OldFireModel_Moderate_Control,OldFireModel_Extreme_Control,Treatment,OldFireModel_Moderate_Treatment,OldFireModel_Extreme_Treatment
15Jul1987,77448,77827,94377,78771,79105,89137
16Jul1987,77156,77535,94017,78480,78814,88811
17Jul1987,76898,77277,93723,78221,78555,88518
18Jul1987,76672,77051,93397,77996,78330,88225
19Jul1987,76381,76760,93070,77704,78038,87899
20Jul1987,76122,76501,92710,77412,77746,87573
21Jul1987,75864,76243,92384,77121,77455,87280
22Jul1987,75540,75919,92024,76796,77130,86954
23Jul1987,75248,75627,91665,76505,76839,86596
24Jul1987,74924,75303,91272,76181,76514,86237
25Jul1987,74600,74978,90880,75856,76190,85878
26Jul1987,74276,74654,90520,75532,75865,85519
27Jul1987,73918,74297,90161,75174,75508,85161
28Jul1987,73561,73940,89736,74817,75151,84769
29Jul1987,73204,73582,89343,74460,74793,84377
30Jul1987,72946,73324,89017,74202,74535,84052
31Jul1987,72618,72996,88654,73873,74207,83689
01Aug1987,72220,72565,88188,73443,73776,83224
02Aug1987,71823,72168,87723,73045,73378,82759
03Aug1987,71426,71771,87258,72648,72981,82327
04Aug1987,71094,71440,86858,72316,72650,81929
05Aug1987,70830,71175,86492,72051,72385,81596
06Aug1987,70598,70943,86226,71819,72153,81330
07Aug1987,70366,70711,85893,71587,71921,80998
08Aug1987,70134,70479,85593,71355,71655,80698
09Aug1987,69869,70214,85293,71091,71390,80399
10Aug1987,69571,69916,84960,70793,71092,80067
11Aug1987,69241,69585,84628,70462,70761,79735
12Aug1987,68976,69320,84328,70197,70497,79436
13Aug1987,68711,69056,83995,69932,70232,79104
14Aug1987,68447,68791,83696,69667,69967,78838
15Aug1987,68182,68526,83363,69402,69669,78506
16Aug1987,67851,68196,82964,69072,69338,78141
17Aug1987,67488,67832,82533,68708,68974,77776
18Aug1987,67157,67501,82167,68377,68644,77411
19Aug1987,66859,67204,81868,68079,68346,77112
20Aug1987,66628,66972,81568,67848,68114,76846
21Aug1987,66397,66741,81269,67616,67883,76548
22Aug1987,66166,66510,80970,67385,67651,76249
23Aug1987,65934,66279,80671,67154,67420,75950
24Aug1987,65670,66014,80305,66889,67156,75652
25Aug1987,65373,65684,79940,66559,66825,75287
26Aug1987,65076,65387,79575,66261,66528,74955
27Aug1987,64778,65089,79177,65964,66230,74591
28Aug1987,64349,64660,78712,65535,65801,74160
29Aug1987,63986,64297,78281,65171,65437,73730
30Aug1987,63590,63900,77817,64775,65041,73299
31Aug1987,63126,63437,77286,64311,64577,72801
01Sep1987,62699,63010,76725,63851,64117,72274
02Sep1987,62305,62616,76297,63457,63723,71879
03Sep1987,61944,62255,75868,63096,63362,71451
04Sep1987,61649,61960,75506,62801,63067,71089
05Sep1987,61355,61665,75078,62473,62739,70695
06Sep1987,61093,61404,74649,62212,62477,70300
07Sep1987,60799,61109,74155,61917,62183,69905
08Sep1987,60471,60748,73661,61556,61822,69444
09Sep1987,60110,60388,73167,61195,61461,69050
10Sep1987,59716,59994,72772,60801,61067,68655
11Sep1987,59323,59600,72311,60408,60673,68228
12Sep1987,59061,59339,71916,60146,60412,67866
13Sep1987,58833,59110,71554,59918,60183,67538
14Sep1987,58605,58882,71225,59689,59955,67275
15Sep1987,58443,58687,70929,59494,59760,67013
16Sep1987,58281,58525,70634,59332,59564,66817
17Sep1987,58118,58363,70437,59170,59369,66621
18Sep1987,57923,58167,70142,58974,59174,66359
19Sep1987,57662,57906,69813,58713,58913,66064
20Sep1987,57401,57645,69485,58452,58651,65769
21Sep1987,57074,57318,69123,58124,58324,65408
22Sep1987,56945,57189,68861,57962,58162,65146
23Sep1987,56750,56994,68598,57767,57967,64917
24Sep1987,56522,56766,68336,57539,57738,64655
25Sep1987,56261,56504,67941,57278,57477,64327
26Sep1987,55900,56144,67448,56918,57117,63833
27Sep1987,55606,55850,66987,56623,56823,63472
28Sep1987,55279,55523,66527,56296,56496,63045
29Sep1987,55117,55361,66199,56101,56301,62718
30Sep1987,55094,55338,66178,56078,56277,62699
01Oct1987,54982,55226,66008,55966,56165,62533
02Oct1987,54870,55114,65805,55854,56054,62366
03Oct1987,54759,55002,65603,55743,55942,62167
04Oct1987,54581,54825,65334,55532,55731,61934
05Oct1987,54403,54647,65098,55354,55554,61702
06Oct1987,54192,54436,64796,55111,55310,61436
07Oct1987,54014,54225,64461,54900,55099,61138
08Oct1987,53837,54047,64159,54689,54888,60939
09Oct1987,53626,53837,63824,54478,54678,60607
10Oct1987,53415,53626,63456,54268,54434,60275
11Oct1987,53237,53448,63187,54057,54223,60010
12Oct1987,52993,53204,62852,53780,53946,59712
13Oct1987,52716,52927,62451,53504,53670,59413
14Oct1987,52506,52717,62150,53293,53459,59115
15Oct1987,52328,52539,61782,53115,53281,58850
16Oct1987,52117,52328,61447,52872,53038,58518
17Oct1987,51841,52052,61079,52595,52761,58220
18Oct1987,51564,51775,60678,52318,52484,57822
19Oct1987,51320,51531,60310,52075,52241,57491
20Oct1987,51142,51354,59943,51864,52030,57193
21Oct1987,50932,51143,59608,51621,51787,56861
22Oct1987,50754,50965,59306,51443,51609,56662
23Oct1987,50478,50689,58939,51167,51333,56298
24Oct1987,50135,50346,58439,50791,50957,55867
25Oct1987,49792,50003,57972,50448,50614,55437
26Oct1987,49482,49694,57505,50139,50305,55007
27Oct1987,49206,49417,57071,49862,50028,54642
28Oct1987,49028,49240,56704,49685,49851,54311
29Oct1987,48884,49095,56435,49541,49707,54079
30Oct1987,48739,48951,56134,49396,49562,53847
31Oct1987,48576,48787,55855,49233,49399,53639
01Nov1987,48430,48608,55568,49054,49220,53359
02Nov1987,48284,48462,55315,48909,49075,53145
03Nov1987,48138,48316,55062,48763,48929,52897
04Nov1987,47991,48170,54842,48617,48751,52716
05Nov1987,47878,48024,54655,48472,48605,52568
06Nov1987,47699,47845,54336,48293,48426,52255
07Nov1987,47421,47567,53918,48015,48149,51909
08Nov1987,47143,47289,53532,47671,47805,51563
09Nov1987,46931,47077,53213,47459,47593,51250
10Nov1987,46719,46865,52927,47247,47382,51036
11Nov1987,46540,46686,52641,47069,47203,50822
12Nov1987,46394,46540,52454,46923,47058,50674
13Nov1987,46326,46439,52312,46822,46957,50571
14Nov1987,46182,46296,52095,46680,46814,50393
15Nov1987,46069,46183,51908,46567,46702,50245
16Nov1987,45923,46037,51688,46421,46556,50031
17Nov1987,45711,45825,51402,46210,46345,49751
18Nov1987,45532,45646,51116,46031,46166,49570
19Nov1987,45386,45501,50930,45886,46021,49422
20Nov1987,45273,45388,50743,45773,45909,49274
21Nov1987,45194,45308,50556,45694,45829,49126
22Nov1987,45081,45195,50336,45581,45717,48945
23Nov1987,45034,45148,50116,45535,45671,48798
24Nov1987,44987,45102,49962,45455,45591,48683
25Nov1987,44874,44989,49809,45343,45479,48568
26Nov1987,44828,44942,49688,45296,45433,48453
27Nov1987,44748,44863,49567,45217,45353,48339
28Nov1987,44536,44651,49314,45005,45142,48125
29Nov1987,44324,44439,49028,44794,44930,47845
30Nov1987,44129,44244,48733,44599,44736,47567
01Dec1987,43937,44053,48446,44407,44544,47278
02Dec1987,43900,43985,48249,44338,44475,47145
03Dec1987,43845,43930,48033,44282,44387,46959
04Dec1987,43645,43731,47772,44082,44188,46728
05Dec1987,43440,43528,47473,43878,43984,46427
06Dec1987,43290,43378,47261,43728,43834,46213
07Dec1987,43042,43131,46951,43480,43553,45934
08Dec1987,42841,42932,46623,43279,43353,45636
09Dec1987,42698,42790,46353,43104,43178,45396
10Dec1987,42808,42900,46368,43214,43288,45409
11Dec1987,42709,42802,46141,43081,43156,45213
12Dec1987,42533,42627,45838,42906,42981,44907
13Dec1987,42310,42405,45421,42683,42758,44587
14Dec1987,42114,42177,45131,42454,42530,44294
15Dec1987,41914,41978,44803,42254,42330,43997
16Dec1987,41712,41777,44474,42052,42129,43698
17Dec1987,41476,41541,44142,41816,41893,43431
18Dec1987,41272,41338,43811,41612,41656,43130
19Dec1987,41067,41135,43479,41408,41452,42862
20Dec1987,40863,40931,43180,41204,41248,42560
21Dec1987,40626,40696,42849,40967,41012,42227
22Dec1987,40390,40460,42551,40697,40743,41893
23Dec1987,40252,40323,42220,40560,40606,41559
24Dec1987,40148,40220,41888,40456,40469,41292
25Dec1987,40043,40116,41656,40351,40332,41057
26Dec1987,39839,39913,41192,40114,40095,40756
27Dec1987,39635,39677,40828,39877,39858,40488
28Dec1987,39430,39473,40495,39639,39621,40219
29Dec1987,39225,39269,40130,39401,39383,39918
30Dec1987,38987,39032,39665,39131,39113,39550
31Dec1987,38823,38870,39227,38901,38885,39200
01Jan1988,38895,38946,39440,38974,38961,39362
02Jan1988,38967,39022,39654,39047,39038,39524
03Jan1988,39039,39098,39867,39121,39115,39686
04Jan1988,39114,39177,40083,39196,39194,39851
05Jan1988,39432,39499,40543,39516,39517,40259
06Jan1988,39534,39605,40787,39619,39624,40451
07Jan1988,39618,39694,41012,39705,39712,40626
08Jan1988,39700,39780,41236,39788,39799,40798
09Jan1988,39794,39878,41471,39883,39898,40982
10Jan1988,39898,39986,41717,39989,40006,41176
11Jan1988,39997,40088,41956,40088,40109,41364
12Jan1988,40089,40184,42190,40181,40206,41546
13Jan1988,40179,40278,42421,40273,40301,41727
14Jan1988,40267,40370,42651,40362,40393,41905
15Jan1988,40353,40461,42878,40449,40484,42081
16Jan1988,40437,40549,43104,40535,40573,42255
17Jan1988,40520,40635,43327,40618,40660,42427
18Jan1988,40602,40721,43551,40702,40746,42600
19Jan1988,40684,40807,43775,40785,40833,42772
20Jan1988,40766,40894,43998,40868,40920,42944
21Jan1988,40848,40980,44222,40952,41007,43116
22Jan1988,40931,41066,44445,41035,41093,43288
23Jan1988,41013,41152,44669,41119,41180,43461
24Jan1988,41099,41242,44896,41206,41271,43637
25Jan1988,41185,41333,45124,41293,41362,43813
26Jan1988,41271,41423,45351,41381,41452,43989
27Jan1988,41357,41513,45579,41468,41543,44165
28Jan1988,41445,41605,45808,41557,41636,44343
29Jan1988,41534,41697,46038,41647,41729,44521
30Jan1988,41620,41787,46265,41734,41819,44698
31Jan1988,41735,41908,46571,41860,41950,44941
01Feb1988,41880,42060,46957,42025,42123,45251
02Feb1988,42025,42213,47343,42190,42295,45562
03Feb1988,42171,42365,47729,42355,42468,45873
04Feb1988,42316,42517,48114,42519,42640,46184
05Feb1988,42461,42670,48500,42684,42813,46494
06Feb1988,42606,42822,48886,42849,42985,46805
07Feb1988,42752,42974,49272,43014,43158,47116
08Feb1988,42899,43129,49659,43181,43332,47429
09Feb1988,43048,43285,50049,43350,43508,47743
10Feb1988,43201,43445,50443,43523,43689,48062
11Feb1988,43356,43607,50838,43698,43871,48382
12Feb1988,43513,43771,51236,43874,44055,48705
13Feb1988,43671,43936,51634,44051,44240,49028
14Feb1988,43830,44102,52033,44230,44426,49352
15Feb1988,43991,44270,52435,44411,44614,49679
16Feb1988,44152,44438,52836,44591,44802,50005
17Feb1988,44309,44602,53234,44768,44987,50328
18Feb1988,44464,44764,53629,44943,45169,50648
19Feb1988,44617,44924,54023,45116,45349,50967
20Feb1988,44774,45089,54420,45293,45534,51289
21Feb1988,44933,45255,54820,45471,45720,51614
22Feb1988,45096,45425,55223,45654,45910,51942
23Feb1988,45261,45597,55629,45839,46102,52273
24Feb1988,45428,45771,56036,46025,46296,52605
25Feb1988,45597,45947,56445,46214,46492,52939
26Feb1988,45770,46127,56859,46406,46693,53278
27Feb1988,45947,46311,57276,46603,46897,53620
28Feb1988,46138,46509,57707,46813,47115,53976
29Feb1988,46379,46755,58115,47077,47384,54340
01Mar1988,46656,47035,58485,47379,47690,54696
02Mar1988,46927,47309,58849,47675,47989,55046
03Mar1988,47200,47584,59215,47972,48291,55398
04Mar1988,47473,47860,59580,48270,48592,55750
05Mar1988,47748,48138,59948,48569,48896,56104
06Mar1988,48021,48413,60314,48867,49197,56456
07Mar1988,48294,48689,60680,49165,49498,56808
08Mar1988,48573,48971,61051,49468,49806,57166
09Mar1988,48860,49260,61431,49779,50121,57531
10Mar1988,49133,49536,61797,50077,50423,57883
11Mar1988,49398,49803,62154,50367,50716,58227
12Mar1988,49657,50065,62506,50650,51003,58565
13Mar1988,49914,50325,62856,50932,51289,58901
14Mar1988,50171,50585,63206,51213,51574,59237
15Mar1988,50416,50832,63543,51483,51848,59561
16Mar1988,50657,51076,63877,51749,52118,59881
17Mar1988,50900,51322,64213,52017,52389,60203
18Mar1988,51147,51572,64553,52288,52665,60529
19Mar1988,51404,51831,64903,52570,52950,60865
20Mar1988,51665,52095,65256,52855,53239,61205
21Mar1988,51926,52359,65610,53141,53529,61545
22Mar1988,52187,52622,65964,53426,53818,61885
23Mar1988,52475,52913,66345,53739,54135,62252
24Mar1988,52758,53199,66720,54047,54446,62614
25Mar1988,53045,53488,67100,54358,54761,62979
26Mar1988,53347,53793,67495,54685,55092,63361
27Mar1988,53648,54096,67888,55010,55421,63740
28Mar1988,53928,54380,68261,55315,55730,64100
29Mar1988,54201,54655,68627,55613,56032,64451
30Mar1988,54468,54925,68986,55904,56327,64797
31Mar1988,54705,55163,69285,56156,56580,65089
01Apr1988,54911,55370,69520,56367,56789,65326
02Apr1988,55120,55578,69757,56580,57001,65565
03Apr1988,55334,55793,70000,56799,57218,65809
04Apr1988,55557,56015,70251,57025,57443,66062
05Apr1988,55779,56237,70502,57252,57668,66314
06Apr1988,56011,56469,70763,57489,57903,66577
07Apr1988,56251,56710,71032,57733,58146,66847
08Apr1988,56485,56944,71294,57972,58383,67111
09Apr1988,56713,57172,71551,58204,58614,67370
10Apr1988,56949,57408,71816,58445,58853,67636
11Apr1988,57195,57654,72090,58695,59102,67912
12Apr1988,57447,57906,72371,58952,59357,68194
13Apr1988,57703,58162,72655,59212,59615,68480
14Apr1988,57991,58449,72972,59504,59906,68798
15Apr1988,58250,58709,73260,59768,60168,69088
16Apr1988,58496,58955,73534,60018,60417,69364
17Apr1988,58740,59198,73807,60267,60664,69638
18Apr1988,58974,59432,74069,60505,60900,69902
19Apr1988,59208,59666,74332,60743,61137,70166
20Apr1988,59431,59890,74584,60972,61364,70421
21Apr1988,59645,60104,74827,61190,61581,70665
22Apr1988,59853,60312,75064,61403,61792,70903
23Apr1988,60065,60524,75304,61619,62007,71145
24Apr1988,60291,60750,75559,61849,62235,71401
25Apr1988,60523,60982,75820,62086,62470,71664
26Apr1988,60773,61232,76098,62340,62723,71944
27Apr1988,61035,61493,76388,62606,62987,72235
28Apr1988,61302,61761,76685,62878,63258,72533
29Apr1988,61566,62025,76977,63146,63524,72827
30Apr1988,61781,62240,77231,63364,63742,73076
01May1988,61937,62397,77438,63521,63899,73270
02May1988,62085,62546,77636,63670,64049,73457
03May1988,62229,62691,77830,63815,64195,73639
04May1988,62368,62830,78018,63955,64335,73815
05May1988,62498,62961,78199,64086,64467,73983
06May1988,62622,63087,78373,64211,64593,74145
07May1988,62747,63212,78548,64337,64719,74308
08May1988,62873,63339,78724,64464,64847,74472
09May1988,62997,63464,78898,64589,64973,74634
10May1988,63126,63593,79077,64718,65103,74801
11May1988,63268,63736,79269,64861,65247,74981
12May1988,63416,63885,79467,65010,65397,75167
13May1988,63564,64034,79665,65160,65546,75353
14May1988,63706,64177,79857,65303,65690,75533
15May1988,63850,64322,80051,65448,65836,75715
16May1988,63988,64461,80239,65587,65976,75891
17May1988,64136,64610,80438,65736,66125,76077
18May1988,64268,64743,80620,65869,66259,76247
19May1988,64390,64866,80792,65992,66383,76407
20May1988,64507,64983,80958,66109,66501,76561
21May1988,64621,65098,81122,66224,66617,76713
22May1988,64729,65208,81281,66334,66727,76859
23May1988,64832,65311,81433,66437,66831,77000
24May1988,64930,65410,81581,66536,66931,77136
25May1988,65024,65505,81726,66631,67027,77268
26May1988,65115,65596,81866,66723,67119,77396
27May1988,65201,65684,82002,66810,67207,77521
28May1988,65293,65777,82145,66904,67301,77651
29May1988,65398,65882,82299,67009,67407,77793
30May1988,65494,65979,82445,67106,67505,77927
31May1988,65594,66080,82599,67207,67606,78061
01Jun1988,65712,66200,82773,67326,67726,78210
02Jun1988,65826,66316,82944,67441,67841,78355
03Jun1988,65936,66427,83110,67553,67952,78495
04Jun1988,66044,66537,83275,67662,68062,78634
05Jun1988,66152,66647,83440,67772,68171,78773
06Jun1988,66260,66757,83604,67881,68281,78911
07Jun1988,66372,66870,83773,67994,68394,79054
08Jun1988,66490,66990,83947,68113,68513,79202
09Jun1988,66606,67108,84120,68231,68630,79349
10Jun1988,66718,67221,84288,68344,68744,79491
11Jun1988,66826,67331,84453,68453,68853,79630
12Jun1988,66932,67438,84615,68560,68960,79766
13Jun1988,67036,67544,84776,68666,69066,79901
14Jun1988,67138,67648,84935,68770,69169,80034
15Jun1988,67240,67752,85094,68873,69273,80167
16Jun1988,67342,67856,85252,68976,69376,80299
17Jun1988,67444,67959,85410,69079,69479,80432
18Jun1988,67546,68063,85569,69182,69582,80564
19Jun1988,67648,68167,85727,69286,69686,80697
20Jun1988,67750,68270,85886,69389,69789,80829
21Jun1988,67852,68374,86044,69492,69892,80962
22Jun1988,67954,68477,86202,69595,69995,81094
23Jun1988,68056,68581,86361,69698,70098,81226
24Jun1988,68158,68684,86519,69801,70202,81359
25Jun1988,68259,68788,86677,69905,70305,81491
26Jun1988,68361,68891,86836,70008,70408,81623
27Jun1988,68463,68995,86994,70111,70511,81756
28Jun1988,68565,69098,87152,70214,70614,81888
29Jun1988,68667,69202,87311,70317,70717,82020
30Jun1988,68348,68884,87020,69999,70399,81717
01Jul1988,68068,68604,86706,69719,70120,81403
02Jul1988,67855,68391,86492,69506,69906,81190
03Jul1988,67741,68277,86311,69392,69792,81042
04Jul1988,67561,68064,86063,69179,69579,80795
05Jul1988,67282,67785,85717,68900,69300,80482
06Jul1988,67003,67505,85370,68588,68988,80169
07Jul1988,66790,67292,85090,68375,68774,79922
08Jul1988,66610,67112,84843,68195,68594,79676
09Jul1988,66463,66965,84629,68015,68414,79462
10Jul1988,66283,66785,84349,67802,68201,79215
11Jul1988,66037,66539,84036,67556,67955,78903
12Jul1988,65824,66326,83723,67343,67742,78656
13Jul1988,65545,66047,83409,67064,67463,78376
14Jul1988,65233,65735,83063,66752,67151,78031
15Jul1988,64954,65456,82717,66473,66872,77685
16Jul1988,64708,65177,82404,66194,66593,77406
17Jul1988,64495,64965,82091,65981,66381,77093
18Jul1988,64216,64686,81779,65703,66102,76781
19Jul1988,63938,64407,81433,65424,65823,76435
20Jul1988,63659,64128,81054,65145,65544,76123
21Jul1988,63347,63816,80708,64833,65233,75777
22Jul1988,63069,63538,80362,64555,64954,75432
23Jul1988,62757,63226,79950,64243,64642,75054
24Jul1988,62412,62881,79539,63899,64298,74709
25Jul1988,62068,62537,79193,63554,63953,74363
26Jul1988,61723,62192,78815,63209,63608,74018
27Jul1988,61378,61848,78403,62832,63231,73607
28Jul1988,61034,61503,78025,62488,62886,73229
29Jul1988,60789,61258,77679,62242,62641,72917
30Jul1988,60477,60946,77334,61931,62330,72572
31Jul1988,60058,60527,76880,61511,61910,72119
01Aug1988,59631,60100,76418,61085,61483,71657
02Aug1988,59237,59706,75924,60691,61089,71196
03Aug1988,58910,59379,75528,60363,60728,70801
04Aug1988,58649,59117,75166,60102,60467,70473
05Aug1988,58420,58889,74903,59873,60238,70210
06Aug1988,58192,58628,74573,59612,59977,69881
07Aug1988,57931,58366,74277,59350,59716,69586
08Aug1988,57670,58105,73981,59089,59454,69290
09Aug1988,57375,57811,73652,58795,59160,68962
10Aug1988,57048,57483,73290,58467,58832,68633
11Aug1988,56787,57222,72961,58173,58538,68338
12Aug1988,56493,56928,72632,57879,58244,68009
